ptid;enid;name;fullname
5067;6383;45;Avsvingning til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg
5067;6384;49;Uhell med uklart forløp ved avsvinging fra motsatte kjøreretninger
5067;6385;50;Kryssende kjøreretninger
5067;6386;51;Forbikjøring på venstre side i kryss eller avkjørsel
5067;6387;52;Forbikjøring på høyre side i kryss eller avkjørsel
5067;6388;53;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset
5067;6389;54;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset
5067;6390;55;Kjørende fra fortau / G/S-veg krysset kjørebanen utenfor kryss
5067;6391;59;Uhell med uklart forløp ved kryssende kj.retn uten at noen kj.tøy svinger av
5067;6392;60;Høyresving foran kjørende i samme retning
5067;6393;61;Høyresving foran kjørende i motsatt retning
5067;6394;62;Høyresving foran venstresvingende kjøretøy
5067;6395;63;Venstresving foran kjørende i samme retning
5067;6396;64;Venstresving foran kjørende i motsatt retning
5067;6397;65;Samtidig venstresving
5067;6398;66;Samtidig høyresving
5067;6399;69;Uhell med uklart forløp ved kryssende kj.retn hvor ett el. begge kj.tøy svinger av
5067;6400;70;Fotgjenger krysset kjørebanen på bortsiden av krysset
5067;6401;71;Fotgjenger krysset kjørebanen på hitsiden av krysset
5067;6402;72;Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss
5067;6403;73;Fotgjenger krysset kjørebanen foran venstresvingende kjøretøy i kryss
5067;6404;74;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss
5067;6405;75;Fotgjenger krysset kjørebanen forøvrig
5067;6406;76;Fotgjenger krysset kjørebanen i kryss bak parkert eller stanset kjøretøy
5067;6407;77;Fotgjenger krysset kjørebanen utenfor kryss bak parkert eller stanset kjøretøy
5067;6408;78;Fotgjenger krysset kjørebanen og ble påkjørt av ryggende kjøretøy
5067;6409;79;Uhell med uklart forløp hvor fotgjenger krysset kjørebanen
5067;6410;80;Fotgjenger gikk på vegens høyre side
5067;6411;81;Fotgjenger gikk på vegens venstre side
5067;6412;82;Fotgjenger påkjørt på fortau
5067;6413;83;Fotgjenger påkjørt ved forbikjøring
5067;6414;84;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen
5067;6415;85;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy
5067;6416;86;Barn lekte i kjørebanen
5067;6417;89;Uhell med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen
5067;6418;90;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning
5067;6419;91;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning
5067;6420;92;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve
5067;6421;93;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve
5067;6422;94;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve
5067;6423;95;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve
5067;6424;96;Enslig kjøretøy kjørte utfor ved avsvinging i kryss o.l.
5067;6425;97;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler
5067;6426;99;Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen
5067;13438;100;Uhell forårsaket av skred/ras
5067;6965;88;Ingen alternativ uhellskode
5074;6427;1;Drept
5074;6428;2;Meget alvorlig skadd
5074;6429;3;Alvorlig skadd
5074;6430;4;Lettere skadd
5074;6431;5;Uskadd
5074;11664;6;Ikke registrert
5083;6493;innenforTettbebyggelse;Innenfor tettbebyggelse
5083;6494;utenforTettbebyggelse;Utenfor tettbebyggelse
5083;6495;ukjent;Ukjent
5077;6454;asfalt_Oljegrus;Asfalt, oljegrus
5077;6455;grus;Grus
5077;6456;gatestein;Gatestein
5077;6457;betong_Betongstein;Betong, betongstein
5077;6458;annetDekke;Annet dekke
5077;6459;ukjent;Ukjent
5085;6967;10;10
5085;6968;15;15
5085;6969;20;20
5085;6970;25;25
5085;6971;30;30
5085;6972;40;40
5085;6973;50;50
5085;6974;60;60
5085;6975;70;70
5085;6976;80;80
5085;6977;90;90
5085;6978;100;100
5085;17282;110;110
5081;6477;vanligKjørefelt;Vanlig kjørefelt
5081;6478;forbikjøringsfelt;Forbikjøringsfelt
5081;6479;krabbefelt;Krabbefelt
5081;6480;flettefelt;Flettefelt
5081;6481;kollektivfelt;Kollektivfelt
5081;6482;svingefeltVenstreHøyre;Svingefelt venstre / høyre
5081;6483;parkeringsfelt_SkiltetMerket;Parkeringsfelt (skiltet / merket)
5081;6484;akselerasjonsfelt;Akselerasjonsfelt
5081;6485;retardasjonsfelt;Retardasjonsfelt
5081;6486;skulder;Skulder
5081;6487;sykkelfelt;Sykkelfelt
5081;6488;fortau;Fortau
5081;6489;gangSykkelveg;Gang- / sykkelveg
5081;6490;busslommeHoldeplass;Busslomme / -holdeplass
5081;6491;annet;Annet
5081;6492;ukjent;Ukjent
10736;17386;midtoppmerking;Midtoppmerking
10736;17387;kantoppmerking;Kantoppmerking
10736;17388;bådeMidtOgKantoppmerking;Både midt- og kantoppmerking
10736;17389;ingen;Ingen
10736;17390;ukjent;Ukjent
5078;6460;tørr_BarVeg;Tørr, bar veg
5078;6461;våt_BarVeg;Våt, bar veg
5078;6462;snøIsbelagtVeg;Snø / isbelagt veg
5078;6463;delvisSnøIsbelagtVeg;Delvis snø / isbelagt veg
5078;6464;glattEllers;Glatt ellers
5078;6465;ukjent;Ukjent
5115;6979;E;Europaveg
5115;9844;R;Riksveg
5115;6980;F;Fylkesveg
5115;6981;K;Kommunal veg
5115;6982;P;Privat veg
5115;6983;S;Skogsbilveg
5115;6984;G;Gang/Sykkelveg
5115;6985;B;B
5115;6986;T;T
5163;7086;V;Eksisterende veg
5163;7098;W;Midlertidig veg
5163;7097;T;Midlertidig status
5163;12324;G;Gang-/sykkelveg
5163;17362;U;Midlertidig status gang-/sykkelveg
5163;17360;B;Beredskapsveg
5163;17363;M;Serviceveg
5163;7091;S;Eksisterende ferjestrekning
5163;7096;X;Veggrunn
5163;7087;A;Anleggsveg
5163;17361;H;Gang-/sykkelveg anlegg
5163;17365;P;Vedtatt veg
5163;17364;Q;Vedtatt gang-/sykkelveg
5163;7090;C;Vedtatt ferjekai
5163;7089;K;Eksisterende ferjekai
5163;7093;F;Planlagt ferjestrekning
5163;7092;E;Vedtatt ferjestrekning
5062;6250;gammelStraks;Gammel Straks
5062;6251;straks2_0;Straks 2.0
5062;6252;SSB;SSB
5062;13462;SSB_Skjema1;SSB, skjema 1
5062;8860;uregViaSSB;Ureg via SSB
5062;9841;ureg_Manuelt;Ureg, manuelt
5062;10110;sykehusulykke;Sykehusulykke
5062;10111;forsikringsulykke;Forsikringsulykke
5080;6472;dagslys;Dagslys
5080;6473;tussmørke_Skumring;Tussmørke, skumring
5080;6474;mørktMedVegbelysning;Mørkt med vegbelysning
5080;6475;mørktUtenVegbelysning;Mørkt uten vegbelysning
5080;6476;ukjent;Ukjent
5758;7997;ja;Ja
5758;7998;nei;Nei
5087;6496;ja;Ja
5087;11772;nei;Nei
5063;6253;ikkeFerdigregistrert;Ikke ferdigregistrert
5063;6254;ferdigregistrert;Ferdigregistrert
5120;6688;nøyaktig;Nøyaktig
5120;6689;tilnærmet;Tilnærmet
5120;6690;unøyaktig;Unøyaktig
5076;6442;vegstrekningUtenforKryssAvkjørsel;Vegstrekning utenfor kryss/avkjørsel
5076;6443;3_ArmetKryss_TKryss_YKryss;3-armet kryss (T-kryss, Y-kryss)
5076;6444;4ArmetKryss_XKryss;4 armet kryss (X-kryss)
5076;6445;rundkjøring;Rundkjøring
5076;6446;annetKryss;Annet kryss
5076;6447;avkjørsel;Avkjørsel
5076;6448;planovergang;Planovergang
5076;6449;bru;Bru
5076;6451;bomstasjon;Bomstasjon
5076;13461;undergang_GangOgSykkelveg;Undergang (gang- og sykkelveg)
5076;13460;tunnel_PrimærtForMotorkjøretøy;Tunnel (primært for motorkjøretøy)
5076;6452;annet_PPlass_Torv_OL;Annet (P-plass, torv, o. l.)
5076;6453;ukjent;Ukjent
5065;6255;fotgjengerEllerAkendeInvolvert;Fotgjenger eller akende involvert
5065;6256;sykkelulykke;Sykkelulykke
5065;6257;mcUlykke;Mc ulykke
5065;6258;bilulykke;Bilulykke
5066;6259;0;Uhell med dyr innblandet
5066;6260;1;Påkjøring av gjenstand i kjørebanen
5066;6261;2;Hull i vegen o.l.
5066;6262;3;Enslig kjøretøy veltet i kjørebanen
5066;6263;4;Påkjøring av parkert kjøretøy på høyre side
5066;6264;5;Påkjøring av parkert kjøretøy på venstre side
5066;6265;6;Påkjøring av parkert kjøretøy ved forbikjøring
5066;6266;7;Øvrige parkeringsuhell
5066;6267;8;Uhell ved av- eller påstigning av kjøretøy
5066;6268;9;Uhell med uklart forløp / uhell som ikke faller inn under noen bestemt uh.kode
5066;6269;10;Forbikjøring
5066;6270;11;Skifte av felt til venstre
5066;6271;12;Skifte av felt til høyre
5066;6272;13;Kjøring i parallelle kjørefelter forøvrig
5066;6273;14;Påkjøring bakfra
5066;6274;15;Påkjøring bakfra etter oppstart fra stanset eller parkert stilling
5066;6275;16;Påkjøring av forankjørende ved skifte av felt til venstre
5066;6276;17;Påkjøring av forankjørende ved skifte av felt til høyre
5066;6277;19;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning
5066;6278;20;Møting på rett vegstrekning
5066;6279;21;Møting i kurve
5066;6280;22;Møting under forbikjøring på rett vegstrekning
5066;6281;23;Møting under forbikjøring i høyrekurve
5066;6282;24;Møting under forbikjøring i venstrekurve
5066;6283;25;Møting under forbikjøring av stanset eller parkert kjøretøy
5066;6284;26;Møting etter oppstart fra stanset eller parkert stilling
5066;6285;29;Uhell med uklart forløp ved møting
5066;6286;30;Påkjøring bakfra ved høyresving
5066;6287;31;Påkjøring forøvrig ved høyresving
5066;6288;32;Påkjøring bakfra ved venstresving
5066;6289;33;Påkjøring forøvrig ved venstresving
5066;6290;34;Påkjøring ved vending foran kjørende i samme retning
5066;6291;35;Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving
5066;6292;36;Påkjøring av kjørende fra fortau eller G/S-veg, ved venstresving
5066;6293;39;Uhell med uklart forløp ved avsvinging fra samme kjøreretning
5066;6294;40;Avsvinging til venstre foran kjørende i motsatt retning
5066;6295;41;Avsvinging i samme retning
5066;6296;42;Avsvinging i hver sin retning
5066;6297;43;Vending foran kjørende i motsatt retning
5066;6298;44;Avsvinging til høyre foran kjørende i motsatt retning fra fortau eller G/S-veg
5066;6299;45;Avsvinging til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg
5066;6300;49;Uhell med uklart forløp ved avsvinging fra motsatte kjøreretninger
5066;6301;50;Kryssende kjøreretninger (uten avsvinging)
5066;6302;51;Forbikjøring på venstre side i kryss eller avkjørsel
5066;6303;52;Forbikjøring på høyre side i kryss eller avkjørsel
5066;6304;53;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset
5066;6305;54;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset
5066;6306;55;Kjørende fra fortau / G/S-veg krysset kjørebanen utenfor kryss
5066;6307;59;Uhell med uklart forløp ved kryssende kj.retn uten at noen kj.tøy svinger av
5066;6308;60;Høyresving foran kjørende i samme retning
5066;6309;61;Høyresving foran kjørende i motsatt retning
5066;6310;62;Høyresving foran venstresvingende kjøretøy
5066;6311;63;Venstresving foran kjørende i samme retning
5066;6312;64;Venstresving foran kjørende i motsatt retning
5066;6313;65;Samtidig venstresving
5066;6314;66;Samtidig høyresving
5066;6315;69;Uhell med uklart forløp ved kryssende kj.retn hvor ett el. begge kj.tøy svinger av
5066;6316;70;Fotgjenger krysset kjørebanen på bortsiden av krysset
5066;6317;71;Fotgjenger krysset kjørebanen på hitsiden av krysset
5066;6318;72;Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss
5066;6319;73;Fotgjenger krysset kjørebanen foran venstresvingende kjøretøy i kryss
5066;6320;74;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss
5066;6321;75;Fotgjenger krysset kjørebanen forøvrig
5066;6322;76;Fotgjenger krysset kjørebanen i kryss bak parkert eller stanset kjøretøy
5066;6323;77;Fotgjenger krysset kjørebanen utenfor kryss bak parkert eller stanset kjøretøy
5066;6324;78;Fotgjenger krysset kjørebanen og ble påkjørt av ryggende kjøretøy
5066;6325;79;Uhell med uklart forløp hvor fotgjenger krysset kjørebanen
5066;6326;80;Fotgjenger gikk på vegens høyre side
5066;6327;81;Fotgjenger gikk på vegens venstre side
5066;6328;82;Fotgjenger påkjørt på fortau
5066;6329;83;Fotgjenger påkjørt ved forbikjøring
5066;6330;84;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen
5066;6331;85;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy
5066;6332;86;Barn lekte i kjørebanen
5066;6333;89;Uhell med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen
5066;6334;90;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning
5066;6335;91;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning
5066;6336;92;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve
5066;6337;93;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve
5066;6338;94;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve
5066;6339;95;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve
5066;6340;96;Enslig kjøretøy kjørte utfor ved avsvinging i kryss o.l.
5066;6341;97;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler
5066;6342;99;Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen
5054;6243;mandag;Mandag
5054;6244;tirsdag;Tirsdag
5054;6245;onsdag;Onsdag
5054;6246;torsdag;Torsdag
5054;6247;fredag;Fredag
5054;6248;lørdag;Lørdag
5054;6249;søndag;Søndag
5075;6432;0;Vanlig veg/gate
5075;6433;1;Motorveg
5075;6434;2;Motortrafikkveg
5075;6435;3;Rampe
5075;6436;4;Gang- / sykkelveg
5075;6437;5;Gågate / gatetun
5075;6438;6;Boliggate, boligveg
5075;6439;7;Skogsveg
5075;6440;8;Annet (plass mm)
5075;6441;9;Ukjent
5079;6466;godSikt_Opphold;God sikt, opphold
5079;6467;godSikt_Nedbør;God sikt, nedbør
5079;6468;dårligSikt_Nedbør;Dårlig sikt, nedbør
5079;6469;dårligSikt_TåkeEllerDis;Dårlig sikt, tåke eller dis
5079;6470;dårligSiktForøvrig;Dårlig sikt forøvrig
5079;6471;ukjent;Ukjent
2127;3917;grøntBeplantning;Grønt/beplantning
2127;4053;betong;Betong
2127;5547;betong_Farget;Betong, farget
2127;5548;betong_Mønstret;Betong, mønstret
2127;5549;betong_MønstretOgFarget;Betong, mønstret og farget
2127;5550;betongheller;Betongheller
2127;11235;granitt;Granitt
2127;7934;betongstein;Betongstein
2127;11234;skiferheller;Skiferheller
2127;3277;stein;Stein
2127;5552;stein_FaststøptIBetong;Stein, faststøpt i betong
2127;5553;stein_Rundstein;Stein, rundstein
2127;5554;stein_Brostein;Stein, brostein
2127;5555;pukk;Pukk
2127;2347;asfalt;Asfalt
8787;11628;stein_Brostein;Stein, brostein
8787;11629;asfalt;Asfalt
8787;11786;betong;Betong
8787;11631;betongstein;Betongstein
10768;17447;stat_StatensVegvesen;Stat, Statens vegvesen
10768;18628;stat_NyeVeier;Stat, Nye Veier
10768;17444;fylkeskommune;Fylkeskommune
10768;17445;kommune;Kommune
10768;17446;privat;Privat
10768;17640;uavklart;Uavklart
1119;3207;delendeTrafikkøyUtenVenstresvingefelt;Delende trafikkøy uten venstresvingefelt
1119;3208;delendeTrafikkøyMedVenstresvingefelt;Delende trafikkøy med venstresvingefelt
1119;3209;dråpeøy;Dråpeøy
1119;3210;trekantøy;Trekantøy
1119;3212;sentraløy_Rundkjøring;Sentraløy, rundkjøring
1119;3211;trekantdeleøy_Rundkjøring;Trekantdeleøy, rundkjøring
1119;11632;parallelldeleøy_Rundkjøring;Parallelldeleøy, rundkjøring
1119;11633;trompetdeleøy_Rundkjøring;Trompetdeleøy, rundkjøring
1119;12976;trafikkøy_Ved_Filterfelt;Trafikkøy v filterfelt
1119;3213;trafikkøy_Ved_Fotgjengerovergang;Trafikkøy v fotgjengerovergang
1119;3214;trafikkøy_Ved_Snuplass;Trafikkøy v snuplass
2024;3220;malt;Malt
2024;3224;fysiskMKantstein;Fysisk m kantstein
8057;10451;statensVegvesen;Statens vegvesen
8057;18674;nyeVeier;Nye Veier
8057;19927;fylkeskommune;Fylkeskommune
8057;18803;OPS;OPS
8057;10529;kommune;Kommune
8057;10607;privat;Privat
8057;17710;uavklart;Uavklart
8028;10294;stat_StatensVegvesen;Stat, Statens vegvesen
8028;18641;stat_NyeVeier;Stat, Nye Veier
8028;10755;fylkeskommune;Fylkeskommune
8028;10358;kommune;Kommune
8028;10422;privat;Privat
8028;17564;uavklart;Uavklart
8103;10497;statensVegvesen;Statens vegvesen
8103;18780;nyeVeier;Nye Veier
8103;19962;fylkeskommune;Fylkeskommune
8103;18909;OPS;OPS
8103;10575;kommune;Kommune
8103;10653;privat;Privat
8103;17745;uavklart;Uavklart
10434;16877;ja;Ja
10434;16878;nei;Nei
10437;16881;stat_StatensVegvesen;Stat, Statens vegvesen
10437;18625;stat_NyeVeier;Stat, Nye Veier
10437;16882;fylkeskommune;Fylkeskommune
10437;16883;kommune;Kommune
10437;16884;privat;Privat
10437;17636;uavklart;Uavklart
10429;16873;betong;Betong
10429;16874;stål;Stål
10429;16875;granitt;Granitt
10429;16876;tre;Tre
10440;16885;ja_Ensidig;Ja, ensidig
10440;16886;ja_Tosidig;Ja, tosidig
10440;16887;nei;Nei
10435;16879;ja;Ja
10435;16880;nei;Nei
10438;16891;statensVegvesen;Statens vegvesen
10438;18731;nyeVeier;Nye Veier
10438;20000;fylkeskommune;Fylkeskommune
10438;18860;OPS;OPS
10438;16892;kommune;Kommune
10438;16893;privat;Privat
10438;17785;uavklart;Uavklart
9742;15870;ja;Ja
9742;15871;nei;Nei
9732;14010;stat_StatensVegvesen;Stat, Statens vegvesen
9732;18613;stat_NyeVeier;Stat, Nye Veier
9732;14011;fylkeskommune;Fylkeskommune
9732;14012;kommune;Kommune
9732;14013;privat;Privat
9732;17566;uavklart;Uavklart
9738;14022;kvadratisk;Kvadratisk
9738;14023;rektangulær;Rektangulær
9738;14024;rund;Rund
9741;14025;betong;Betong
9741;14026;betong_Spesialprodusert;Betong, spesialprodusert
9741;14027;plast;Plast
9741;14028;stål;Stål
11241;18527;betong;Betong
11241;18528;plast;Plast
11241;18529;støpjern;Støpjern
9740;14018;påTunnelveggUtside;På tunnelvegg utside
9740;14017;påTunnelveggInnside;På tunnelvegg innside
9740;14014;bakBetongrekkverk;Bak betongrekkverk
9740;14015;iBankett;I bankett
9740;14020;iFjellro_Med_Nisje;I fjellrom/nisje
9740;14016;iTerreng;I terreng
9740;14019;iVeg;I veg
10981;18354;statensVegvesen;Statens vegvesen
10981;18718;nyeVeier;Nye Veier
10981;20014;fylkeskommune;Fylkeskommune
10981;18847;OPS;OPS
10981;18355;kommune;Kommune
10981;18356;privat;Privat
10981;18357;uavklart;Uavklart
9717;13985;stat_StatensVegvesen;Stat, Statens vegvesen
9717;18622;stat_NyeVeier;Stat, Nye Veier
9717;13986;fylkeskommune;Fylkeskommune
9717;13987;kommune;Kommune
9717;13988;privat;Privat
9717;17565;uavklart;Uavklart
9720;13989;brun;Brun
9720;13990;grønn;Grønn
9720;13991;gul;Gul
9720;13992;oransje;Oransje
9720;13993;rød;Rød
9720;13994;sort;Sort
9720;15887;blå;Blå
9720;18287;grå;Grå
9723;15868;ja;Ja
9723;15869;nei;Nei
9724;13995;betong;Betong
9724;13996;plast;Plast
9724;13998;aluminium;Aluminium
9724;13997;stål;Stål
9725;14003;påTunnelveggInnside;På tunnelvegg innside
9725;14004;påTunnelveggUtside;På tunnelvegg utside
9725;13999;bakBetongrekkverk;Bak betongrekkverk
9725;14001;påBankett;På bankett
9725;14002;underBankett;Under bankett
9725;14000;iGrøft;I grøft
9725;17275;iGrøftUnderVeg;I grøft under veg
9725;15881;iKabelbr_Uten_Stige;I Kabelbru/stige
9725;15882;iTrekkerørKanal;I Trekkerør/kanal
9727;14005;rør;Rør
9727;14006;kanal;Kanal
9727;14008;multikanal;Multikanal
9727;14009;multitubeSub;Multitube/Sub
9727;14007;OPI_Kanal;OPI-kanal
11521;19567;stat;Stat
11521;19568;fylkeskommune;Fylkeskommune
11521;19569;kommune;Kommune
11521;19570;privat;Privat
11521;19571;ikkeUtleid;Ikke utleid
10980;18350;statensVegvesen;Statens vegvesen
10980;18715;nyeVeier;Nye Veier
10980;20013;fylkeskommune;Fylkeskommune
10980;18844;OPS;OPS
10980;18351;kommune;Kommune
10980;18352;privat;Privat
10980;18353;uavklart;Uavklart
8009;10275;stat_StatensVegvesen;Stat, Statens vegvesen
8009;18574;stat_NyeVeier;Stat, Nye Veier
8009;10737;fylkeskommune;Fylkeskommune
8009;10339;kommune;Kommune
8009;10403;privat;Privat
8009;17586;uavklart;Uavklart
10799;17552;ja;Ja
10799;17553;nei;Nei
10798;17549;1_God;1-God
10798;17550;2_Middels;2-Middels
10798;17551;3_Dårlig;3-Dårlig
4160;5119;løvfellende;Løvfellende
4160;5120;vintergrønne;Vintergrønne
10671;17228;estetisk;Estetisk
10671;17229;biologisk;Biologisk
10671;17230;kulturhistorisk;Kulturhistorisk
11422;19278;ja;Ja
11422;19279;nei;Nei
9986;16207;ja;Ja
9986;16208;ikkeAvgjort;Ikke avgjort
9986;16209;nei;Nei
11416;19258;ja;Ja
11416;19259;nei;Nei
11415;19254;støpejern;Støpejern
11415;19255;betong;Betong
11415;19256;smågatestein;Smågatestein
11415;19277;granittblokk;Granittblokk
11415;19257;ingen;Ingen
9985;16205;knutekollet;Knutekollet
9985;16206;formklippet;Formklippet
4134;5118;frittståendeTre;Frittstående tre
4134;5115;tregruppe;Tregruppe
4134;5117;all;Allè
4134;16216;trerekke;Trerekke
9988;16212;etableringsfase;Etableringsfase
9988;16213;vekstfase;Vekstfase
9988;16214;klimaksfase;Klimaksfase
9988;16597;huleGroveTrær;Hule/grove trær
9988;16215;avviklingsfase;Avviklingsfase
9135;12178;statensVegvesen;Statens vegvesen
9135;18785;nyeVeier;Nye Veier
9135;19979;fylkeskommune;Fylkeskommune
9135;18914;OPS;OPS
9135;12179;kommune;Kommune
9135;12180;privat;Privat
9135;17767;uavklart;Uavklart
11229;18521;inspeksjonAvEksisterendeVeg;Inspeksjon av eksisterende veg
11229;18522;inspeksjonAvGS_Veg;Inspeksjon av GS-veg
11229;18523;inspeksjonAvSykkelrute;Inspeksjon av sykkelrute
11229;18524;inspeksjonFørÅpning;Inspeksjon før åpning
11229;18525;inspeksjonEtterÅpning;Inspeksjon etter åpning
11229;18526;temainspeksjon;Temainspeksjon
11319;19095;ingenTiltak;Ingen tiltak
11319;19096;delvisGjennomført;Delvis gjennomført
11319;19097;gjennomført;Gjennomført
11318;19093;ja;Ja
11318;19094;nei;Nei
3918;4926;ja;Ja
3918;4950;nei_FinnesIkkeSlikAlarm;Nei, finnes ikke slik alarm
3947;5011;1;1
3947;5012;2;2
3947;5013;3;3
3947;5014;4;4
3915;4922;ja;Ja
3915;4923;nei;Nei
3916;4924;ja;Ja
3916;4925;nei;Nei
9131;12167;A;a
9131;12168;B;b
9131;12169;C;c
9131;12170;D;d
9131;12171;E;e
3917;5009;ja;Ja
3917;5010;nei_IngenServiceNødtelefoner;Nei, Ingen service-/nødtelefoner
11510;19547;verifisert;Verifisert
